t,"counter Vector LoRaNetworkTest.loRaNodes[0].SimpleLoRaApp($0=""avg"", #0 - General-0-20210629-17:18:18-25864)",t.loRaGW[0],"Gateway / Received RSSI LoRaNetworkTest.loRaGW[0].packetForwarder($0=""avg"", #0 - General-0-20210629-17:18:18-25864)",t.loRaGW[1],"Gateway / Received RSSI LoRaNetworkTest.loRaGW[1].packetForwarder($0=""avg"", #0 - General-0-20210629-17:18:18-25864)",t.loRaGW[2],"Gateway / Received RSSI LoRaNetworkTest.loRaGW[2].packetForwarder($0=""avg"", #0 - General-0-20210629-17:18:18-25864)",t.loRaGW[3],"Gateway / Received RSSI LoRaNetworkTest.loRaGW[3].packetForwarder($0=""avg"", #0 - General-0-20210629-17:18:18-25864)",t.loRaGW[4],"Gateway / Received RSSI LoRaNetworkTest.loRaGW[4].packetForwarder($0=""avg"", #0 - General-0-20210629-17:18:18-25864)","SF Vector LoRaNetworkTest.loRaNodes[0].SimpleLoRaApp($0=""avg"", #0 - General-0-20210629-17:18:18-25864)","TP Vector LoRaNetworkTest.loRaNodes[0].SimpleLoRaApp($0=""avg"", #0 - General-0-20210629-17:18:18-25864)","X Vector LoRaNetworkTest.loRaNodes[0].SimpleLoRaApp($0=""avg"", #0 - General-0-20210629-17:18:18-25864)","Y Vector LoRaNetworkTest.loRaNodes[0].SimpleLoRaApp($0=""avg"", #0 - General-0-20210629-17:18:18-25864)","Z Vector LoRaNetworkTest.loRaNodes[0].SimpleLoRaApp($0=""avg"", #0 - General-0-20210629-17:18:18-25864)"
132134.55504544792,303.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,2675.9003153078,2116.7549590665,1.655366885699
132246.11803275638,304.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,2835.9558851899,2042.29069748,1.6551648534639
132322.4450471127,305.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,2945.4596200301,1991.3451742355,1.6550266309433
132422.47848533659,306.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,3088.9741435157,1924.5764699277,1.6548454778602
132492.75973643703,307.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,3189.804230342,1877.6662751325,1.6547182037652
132570.37408534868,308.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,3301.1548596662,1825.8615026031,1.6545776499779
132673.67032013164,309.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,3305.9038444801,1975.9487761142,1.6158980522122
132859.80624529533,310.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,3288.0078100135,2286.7932435735,1.539100318531
133018.7754399015,311.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,3272.7237202641,2552.2696399026,1.4735112934132
133101.6431906345,312.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,3264.7564021766,2690.6576583547,1.4393209271744
133212.5590075385,313.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,3254.0924033787,2875.8855664442,1.3935582225265
133286.44851390563,314.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,3246.9882984,2999.2800387221,1.3630721859012
133503.61443238507,315.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,3226.1088859026,3361.9441736586,1.273471801895
133570.11960520633,316.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,3219.7147475117,3473.0069091877,1.2460324639689
133666.11692585438,317.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,3189.630537439,3541.7846053068,1.2263539847746
133727.16729920785,318.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,3148.1060782325,3487.2390048878,1.2352376283818
133816.61564556873,319.0,,-1000.0,,-1000.0,,-1000.0,133817.10921466383,-132.42562306812,,-1000.0,10.0,14.0,3087.2662503081,3407.3211683418,1.2482535558311
133928.34225920003,320.0,,-1000.0,,-1000.0,,-1000.0,133928.83582792283,-128.67250738509,,-1000.0,10.0,14.0,3011.2734765515,3307.4987612287,1.2645112683138
133983.84710557532,321.0,,-1000.0,,-1000.0,,-1000.0,133984.3406741378,-126.40776352425,,-1000.0,10.0,14.0,2973.5209026937,3257.9078250001,1.2725879637799
134045.94679491973,322.0,,-1000.0,,-1000.0,,-1000.0,134046.4403633538,-124.06566146489,,-1000.0,10.0,14.0,2931.2827332073,3202.4247107281,1.2816242968594
134268.75005053158,323.0,,-1000.0,,-1000.0,,-1000.0,134269.24361931873,-129.44287813569,,-1000.0,10.0,14.0,2779.7392750674,3003.3606152101,1.3140451422803
134393.48299310356,324.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,2694.9000234621,2891.917672753,1.332195449101
134482.89221969113,325.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,2634.0868035229,2812.034787861,1.3452056841016
134578.81238456,326.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,2568.8450571684,2726.3346897671,1.3591633474643
134706.97834643433,327.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,2481.6707785659,2611.8245080975,1.3778132043829
135030.01250897005,328.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,2261.9535488802,2323.2088718043,1.4248189836317
135149.83803121487,329.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,2180.4521634334,2216.1504756416,1.4422551953402
135240.02593498075,330.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,135240.51950390855,-130.92785230966,10.0,14.0,2119.1093128474,2135.5718797835,1.4553787382561
135433.22441786327,331.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,135433.71798654113,-128.09239372453,10.0,14.0,1987.7020489681,1962.9582384572,1.4834916943791
135584.17895488665,332.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,135584.6725238219,-131.00054539629,10.0,14.0,1885.027729872,1828.0875504394,1.5054575929337
135664.94464753574,333.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,135665.43821670173,-132.99210343616,10.0,14.0,1830.0935578849,1755.9272513811,1.5172100784595
135714.9156837072,334.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,1796.1049000108,1711.2805109631,1.5244815307315
135811.9320447326,335.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,1730.1175570273,1624.6010138211,1.538598705256
135877.5922911366,336.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,1685.4576135493,1565.9367114255,1.5481531468782
135954.86820549544,337.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,1632.8970741592,1496.8943630318,1.5593978231164
136113.034129103,338.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,1525.3178067132,1355.5806446199,1.5824130746038
136231.17968313044,339.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,1444.9590804821,1250.0232200328,1.5996048285294
136476.8569791596,340.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,1277.8574511798,1030.5222590204,1.6353541519228
136532.1065413748,341.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,1240.2785132249,981.15940702825,1.6433937001387
136623.18910822898,342.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,1178.3271421851,899.78147231846,1.6566474284669
136879.04702258023,343.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,1004.3009906073,671.18461379566,1.6938781676143
137193.29088711637,344.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,790.56263296922,390.4226900335,1.7396048412601
137341.84007671717,345.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,748.99823736405,414.69472249698,1.7516599129339
137465.43444943693,346.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,798.13786402902,655.8898432525,1.7482310528042
137532.20196983888,347.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,824.68382201805,786.18703876006,1.7463787315081
137635.34358164255,348.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,865.69167849343,987.46848035378,1.7435172892543
137746.3599686397,349.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,909.83045027315,1204.1175904905,1.7404373782944
137824.18775916137,350.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,940.77383779344,1355.9989659927,1.7382782135847
137988.79412407623,351.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,1006.2193361653,1677.2292225904,1.7337115639118
138131.76130017368,352.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,1063.0613549739,1956.2304792342,1.729745247006
138183.2942603718,353.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,1083.5502362178,2056.7973439253,1.7283155758268
138254.3458713654,354.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,1111.7994967735,2195.4549665692,1.7263444016485
138404.55336504395,355.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,1171.5201782189,2488.5857441197,1.7221772176989
138570.37698139244,356.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,1237.4496410277,2812.1914738077,1.7175767980023
138683.31062438223,357.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,1282.3506905845,3032.5821199099,1.7144436968972
138765.25880072953,358.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,1314.9322936378,3192.5044517673,1.712170220942
138830.66062325073,359.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,1340.9352666792,3320.1364800992,1.7103557879972
138969.7142916575,360.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,1396.2213221973,3591.5005042441,1.7064980429478
139104.92869102233,361.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,1449.980930813,3855.3721730348,1.7027468101632
139185.71453203147,362.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,1482.1004034043,4013.0262008742,1.7005055807028
139498.32450214456,363.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,1606.3903438366,4623.0863341269,1.6918328892276
139684.53818502644,364.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,1780.0841820654,4418.8821354612,1.6758409991432
139736.36136522843,365.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,1831.8897035228,4342.3080744692,1.6710138862304
139818.36101639018,366.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,1913.8614133099,4221.1451843318,1.6633759610119
140122.68835141027,367.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,2218.0850488144,3771.4703511301,1.6350291400937
140242.05010853888,368.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,2337.4061334336,3595.1011195464,1.6239110906633
140434.74777584957,369.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,2530.0381390293,3310.3705632179,1.6059621073219
140584.67519510665,370.0,,-1000.0,,-1000.0,,-1000.0,140585.168764156,-132.04007544911,,-1000.0,10.0,14.0,2679.91447053,3088.8374326423,1.5919969940529
140746.12405515547,371.0,,-1000.0,,-1000.0,,-1000.0,140746.617624132,-131.3900671487,,-1000.0,10.0,14.0,2841.3083168924,2850.2801922676,1.5769587066676
140952.22814408859,372.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,3047.3421758734,2545.7402737388,1.5577609711139
141040.42128614624,373.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,3135.5052661248,2415.4258659264,1.5495461480716
141143.63003226015,374.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,3238.6788438666,2262.9243639149,1.5399326841904
141262.9146423855,375.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,3357.9228077703,2086.6691249366,1.5288218206812
141519.6034358174,376.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,3614.524134516,1707.3851202196,1.5049123310568
141633.4762741216,377.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,3632.6432220656,1650.5316282016,1.5055581650351
141872.2219758748,378.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,3323.8944208092,1934.9098206955,1.5476759722536
142020.1213138984,379.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,3132.6292253058,2111.0777940217,1.5737673144678
142121.0930232178,380.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,3002.0514013524,2231.3486595426,1.5915800204408
142288.91968136124,381.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,2785.0159567762,2431.2527472169,1.6211867977855
142540.41019972757,382.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,2459.7854060155,2730.8117278275,1.6655529542944
142759.06126376236,383.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,2177.0232309545,2991.2545082439,1.7041258094098
142821.20004994818,384.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,2096.6646083468,3065.2701473508,1.7150878891379
142953.48652033848,385.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,1925.5901602813,3222.841098638,1.7384249210367
143109.9713496114,386.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,1723.2221046554,3409.2355450074,1.7660308541426
143423.4777610355,387.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,1317.7918581522,3782.6637825058,1.821337410454
143586.4398002574,388.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,1107.0473970348,3976.7734557637,1.8500860065606
143828.83498884647,389.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,793.57903568772,4265.498677177,1.8928476301153
144074.79370246455,390.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,475.50228108829,4558.4685354538,1.9362379052398
144586.71459616898,391.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,429.77834661398,4084.448680921,1.8897741170462
144650.9512127914,392.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,441.86462697699,3993.6240636353,1.8799881904307
144720.0485303331,393.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,454.86546039649,3895.9268661307,1.8694617755235
144891.44761576163,394.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,487.11462776205,3653.5844583937,1.8433505174876
145007.10248661836,395.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,508.87538148821,3490.0591992019,1.8257314376162
145088.55753241826,396.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,524.20135244192,3374.8893202488,1.8133224232163
145168.53720361344,397.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,539.24972796718,3261.8054841303,1.8011381701499
145282.8858022682,398.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,560.76470330567,3100.1271726617,1.7837180902349
145541.70948725467,399.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,609.46302812127,2734.1744906963,1.7442884047871
145698.94334570985,400.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,639.04697254066,2511.8603999266,1.7203351039871
145751.80696858687,401.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,648.99339563533,2437.1161408327,1.7122817605623
145842.29143249727,402.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,666.01827422983,2309.1795022444,1.6984971876779
146178.26207843525,403.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,729.23199304096,1834.1481736812,1.6473147895533
146255.70811824908,404.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,743.80365947379,1724.646657315,1.635516514642
146358.98965896896,405.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,763.2363401332,1578.6161391806,1.6197824110828
146589.16017828803,406.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,806.54350003768,1253.1763755874,1.5847178026155
146939.2372679092,407.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,872.41138157165,758.19984417627,1.5313864024116
147047.03487507007,408.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,892.69377144699,605.78402700687,1.5149643128234
147099.97768942238,409.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,902.65509461614,530.92779851273,1.5068989052208
147154.92283668695,410.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,915.2478599116,593.878057375,1.5150110138767
147275.62820309013,411.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,943.26238947249,754.02034076433,1.5353928822318
147336.76837563352,412.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,957.45242279176,835.13626070788,1.5457167889902
147449.16919124717,413.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,983.53954771013,984.26072636808,1.5646963811583
147516.6777403682,414.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,999.20761866107,1073.8257020332,1.576095628781
147624.63696415004,415.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,1024.2638937558,1217.0574167824,1.5943252299363
147675.40042911746,416.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,1036.0455952022,1284.4063461207,1.6028969636632
148030.77279353363,417.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,1396.2917865068,1690.060610749,1.5888896282404
148227.84853071015,418.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,148228.34209958097,-130.35568731164,10.0,14.0,1702.8053112014,1889.7266412039,1.5526810226061
148436.92174419583,419.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,148437.41531281968,-127.34281856264,10.0,14.0,2027.9786100703,2101.5478385224,1.514268127928
148645.0575905821,420.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,2351.6940141335,2312.4193483222,1.4760274551384
149117.8033504449,421.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,3086.9594060888,2791.3787100303,1.3891701634729
149553.61392769963,422.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,3764.7792029209,3232.9174262489,1.3090989505011
149821.67117132986,423.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,4070.287545329,3470.2026276376,1.2930568726983
149897.90879366233,424.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,3965.3652096053,3478.6396844396,1.3456709154112
150093.89490450543,425.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,3695.6385328027,3500.3290537957,1.4809272533131
150237.42716128257,426.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,3498.1016845642,3516.2134658,1.5799834942832
150514.21308403776,427.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,3117.1739401985,3546.8447798526,1.77100238911
150640.4157206305,428.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,3139.4992280283,3471.6721358888,1.7433029840962
150741.5403383039,429.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,3227.9695662951,3379.3393816764,1.6797713198421
151124.3550071606,430.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,3562.8805308696,3029.806957805,1.4392675377473
151490.96695607444,431.0,151491.4605249384,-130.28420184667,151491.4605248953,-129.82184332166,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,3883.6163109325,2695.0685751125,1.2089431341965
151608.37404884392,432.0,151608.86761798468,-132.7946721065,151608.86761744187,-126.95958784632,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,3944.8885580739,2568.0508091771,1.1509187869399
151668.8058837714,433.0,,-1000.0,151669.29945266925,-130.6316643365,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,3893.8308376599,2463.1746874511,1.1524158376031
151772.9093114658,434.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,3805.8758101196,2282.5089213351,1.1549947449896
151903.1183643946,435.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,3695.8646309491,2056.5382801794,1.1582203552871
151983.2052552179,436.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,3628.2007235832,1917.5518912881,1.1602043118088
152037.32464953064,437.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,3582.4762654874,1823.6306626427,1.1615449872202
152199.01312820576,438.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,3445.8687117326,1543.0292115766,1.1655504231717
152442.58254366243,439.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,3240.0814949336,1120.3279036511,1.1715842587384
152701.93940342704,440.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,3020.9557634511,670.22835549397,1.1780091895615
152759.29376835548,441.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,2972.4981395423,570.69301348464,1.1794300034447
152898.6590579242,442.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,2854.7510282928,328.83222784508,1.1828824370739
152965.94146508814,443.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,2805.2870661084,358.51454329379,1.1932664611337
153207.27816303735,444.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,2636.4708464522,635.74177680197,1.2406775690314
153340.5845125207,445.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,2543.2223924575,788.87286208815,1.2668658850749
153471.293044398,446.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,2451.7911247894,939.01979372424,1.2925438543214
153621.22641639342,447.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,2346.9119859113,1111.250599408,1.3219985843212
153697.2704098968,448.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,2293.7188345179,1198.6035222043,1.3369375886732
153824.48014024863,449.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,2204.7349959058,1344.7313258928,1.3619282109142
154016.06388161637,450.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,2070.72121665,1564.8065612626,1.3995652446128
154097.97380873826,451.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,2013.4248155369,1658.8977736055,1.4156566241074
154365.15197668364,452.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,154365.64554516983,-125.0907732232,10.0,14.0,1826.5323591872,1965.8095072237,1.4681443437787
154587.0222550377,453.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,154587.51582376464,-128.72421482425,10.0,14.0,1671.3329967862,2220.6753605663,1.5117312321207
154642.98788719223,454.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,154643.4814561488,-131.20410499552,10.0,14.0,1632.1847589457,2284.963956149,1.5227257996572
154708.10926080027,455.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,1586.6320344545,2359.76989491,1.5355190320865
155084.25853626855,456.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,1323.5137468075,2791.8584413686,1.6094143577307
155160.68290770045,457.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,1270.0545191628,2879.6483102309,1.6244280881362
155232.9475533399,458.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,1219.5050403837,2962.6598371196,1.6386246315576
155302.65124814035,459.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,1170.7469594443,3042.7295597893,1.6523180707367
155400.81459244236,460.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,1102.0812122345,3155.4913262506,1.6716024686249
155471.2317555274,461.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,1052.8240566842,3236.3806210798,1.6854360701669
155597.77130535277,462.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,964.30901268145,3381.7385779322,1.7102950340173
155888.00827078184,463.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,761.28681288996,3715.1383122921,1.7673127035254
156469.73798217595,464.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,636.51081994782,3729.3241059313,1.8372361350686
156556.43935417713,465.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,676.35667556485,3595.9602790718,1.8384693377387
156669.18155467973,466.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,728.17026673975,3422.5405169557,1.8400729338465
156733.23894790988,467.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,757.60949685733,3324.007599856,1.8409840583945
156880.8601193113,468.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,825.45262028101,3096.937094636,1.8430837578401
